genesymbol	log2FoldChange	padj	genename	chromosome_name	idx
YMR236W	0.270021925814456	0.774653122235846	TAF9	13	148
YMR237W	2.95546682179234	3.1139225303549e-07	BCH1	13	148
YMR238W	1.0602498213911	0.535293857815857	DFG5	13	149
YMR239C	-0.369419459932206	0.8165946118221	RNT1	13	149
YMR240C	0.322098453379203	0.925697464182186	CUS1	13	149
YMR241W	-0.730750155516871	0.0936868419316835	YHM2	13	150
YMR242C	-0.545230547381548	0.000597080580946676	NA	13	150
YMR242W-A	-0.653837212034531	0.00272585530711921	NA	13	150
YMR243C	-1.11335936821749	0.122114170560774	ZRC1	13	150
YMR244C-A	-0.41908329398523	0.0779071073517521	COA6	13	151
YMR244W	-1.70679012187877	0.151869244575548	NA	13	151
YMR246W	-1.2675227052342	0.0664029918811357	FAA4	13	151
YMR247C	0.427430326562617	0.554834505252631	RKR1	13	152
YMR247W-A	1.0751600633052	0.00439221763344549	NA	13	153
YMR250W	-0.259903789412444	0.667861320728376	GAD1	13	154
YMR251W	2.49010247413594	5.23691256271798e-05	GTO3	13	154
YMR251W-A	1.96828927135604	0.178083722518719	HOR7	13	154
YMR252C	0.634250451068173	0.662627506188547	NA	13	155
YMR253C	0.32213752474008	0.203543685936051	NA	13	155
YMR254C	0.576849771882467	0.455763490583202	NA	13	155
YMR255W	0.395873748420477	0.884168391806974	GFD1	13	155
YMR257C	-0.811883640112223	0.681846327342611	PET111	13	155
YMR258C	0.290960045071292	0.935065798189652	ROY1	13	156
YMR259C	1.46048868807361	0.0206139487414365	TRM732	13	156
YMR260C	-0.914126039349737	0.0581311563184565	TIF11	13	157
YMR261C	-0.332239182165645	0.856928994131981	TPS3	13	158
YMR262W	0.452572819896545	0.856928994131981	NA	13	158
YMR263W	-0.799328510512972	0.00267504439550863	SAP30	13	158
YMR264W	-0.667528218935007	0.0096156866622503	CUE1	13	159
YMR265C	-0.259207325136981	0.228381549074844	NA	13	159
YMR266W	-0.221167800687149	0.795108272131576	RSN1	13	159
YMR267W	-0.257050151093011	0.707032566670503	PPA2	13	160
YMR268C	0.0746251502842099	0.132190682488813	PRP24	13	160
YMR269W	-0.486883761390742	0.390498537906395	TMA23	13	160
YMR270C	-0.076615875125142	0.950011292497455	RRN9	13	161
YMR271C	-1.2620977574172	0.0472672048167664	URA10	13	161
YMR272C	-0.00778039158943006	0.967318492402608	SCS7	13	161
YMR272W-B	0.147563622394914	0.840343026239788	NA	13	162
YMR273C	1.41659878444975	0.284954839767556	ZDS1	13	162
YMR274C	-0.158955117614259	0.964719390404709	RCE1	13	162
YMR275C	-0.508851902960864	0.754897141036938	BUL1	13	163
YMR276W	-0.202465182479154	0.311047889299464	DSK2	13	163
YMR277W	-0.712279358671874	0.582604334221819	FCP1	13	164
YMR278W	-0.220474583218909	0.921505708216744	PRM15	13	164
YMR279C	0.215529116187925	0.95735444478326	NA	13	164
YMR280C	-0.69172896122845	0.0157900911249003	CAT8	13	165
YMR281W	3.99099996758944	2.71657704974504e-23	GPI12	13	166
YMR282C	1.08723967455411	0.124646157139827	AEP2	13	166
YMR283C	-0.964363732972308	0.567391084093387	RIT1	13	167
YMR284W	1.52291221574323	0.0650132711266281	YKU70	13	167
YMR285C	0.348056783911741	0.870212478870147	NGL2	13	168
YMR286W	-0.298782252243845	0.939377376127874	MRPL33	13	168
YMR287C	-0.642236627779561	0.55743070439811	DSS1	13	168
YMR288W	-0.270148648642283	0.930000596569755	HSH155	13	169
YMR289W	1.3190353817532	1.08866667706161e-08	ABZ2	13	169
YMR290C	-0.00332111390600923	0.884277870553439	HAS1	13	170
YMR291W	-1.48823316055014	0.0424433233762221	TDA1	13	170
YMR292W	0.211407184330117	0.95735444478326	GOT1	13	170
YMR293C	-0.708175605320645	0.727270995757342	HER2	13	171
YMR294W	3.36669208410913	0.0218615669093719	JNM1	13	171
YMR295C	1.29340531348885	0.198785627887869	NA	13	171
YMR296C	1.2721368588191	1.23178635347661e-05	LCB1	13	171
YMR297W	0.334372103713842	0.709496828786402	PRC1	13	172
YMR298W	-0.170336932270523	0.681846327342611	LIP1	13	172
YMR299C	-0.185703876781082	0.882792046689625	DYN3	13	172
YMR300C	0.570600309521818	8.20852254405281e-06	ADE4	13	173
YMR301C	-0.942977559742882	0.292030069453383	ATM1	13	173
YMR302C	0.508494151378361	0.761847020044406	YME2	13	174
YMR303C	-1.75748609128496	0.00517875551860067	ADH2	13	174
YMR304W	0.176802775361766	0.929118911076234	UBP15	13	174
YMR305C	1.23295309314383	0.178619089774134	SCW10	13	175
YMR306W	-0.451742227894387	0.319495010984501	FKS3	13	176
YMR307W	-0.244829285323419	0.2765270849403	GAS1	13	177
YMR308C	-1.01404197786535	0.225097135721155	PSE1	13	177
YMR309C	-0.289090132687219	0.138540426660218	NIP1	13	178
YMR310C	-1.43906497210166	0.00572036470688457	NA	13	179
YMR311C	0.933229680334192	0.461975489938682	GLC8	13	179
YMR312W	1.52529044861345	0.0517134164192009	ELP6	13	179
YMR313C	-1.16606556221098	0.135394779181479	TGL3	13	179
YMR314W	1.47860104496245	0.260426502769059	PRE5	13	180
YMR315W	4.38854509782533	1.16727503891596e-14	NA	13	180
YMR315W-A	-0.303141335260001	0.758466122536764	NA	13	180
YMR316C-A	4.33314153190151	7.43960377354072e-09	NA	13	181
YMR316W	-0.132141858384555	0.248401823216997	DIA1	13	180
YMR317W	-0.309775510099262	0.746827583923993	NA	13	181
YMR318C	0.302789849995909	0.627284391536242	ADH6	13	182
YMR319C	1.54131384562893	0.0671941813959582	FET4	13	182
YNL001W	0.424738818462585	0.896459330249347	DOM34	14	125
YNL002C	-0.440366111337854	0.72277588805983	RLP7	14	125
YNL003C	-0.740774295880578	0.584261429083029	PET8	14	124
YNL004W	1.61614562295369	0.048200961239964	HRB1	14	124
YNL005C	0.230411350149013	0.786077722530233	MRP7	14	124
YNL006W	-1.01599960953223	0.21864381888739	LST8	14	124
YNL007C	-0.361186008358843	0.839869429575539	SIS1	14	123
YNL008C	-0.43489847366281	0.530365736336515	ASI3	14	123
YNL009W	-0.312219534464082	0.805954485751578	IDP3	14	122
YNL010W	-0.261996218154215	0.911957949873106	NA	14	122
YNL011C	0.332588369750833	0.854035791802914	NA	14	122
YNL012W	0.200500587208462	0.0753161647407082	SPO1	14	121
YNL014W	0.596325874977541	0.522935275731313	HEF3	14	121
YNL015W	1.07529779654726	0.31779081462377	PBI2	14	121
YNL016W	1.17818856548096	0.0250130533176874	PUB1	14	120
YNL018C	1.09375144799948	0.228273412561193	NA	14	119
YNL019C	1.56771884895651	0.00147840441159357	NA	14	119
YNL020C	-1.11909440227613	0.00750301889650516	ARK1	14	119
YNL021W	0.468797437044751	0.621352794926474	HDA1	14	118
YNL022C	-0.0344733337968553	0.966144615420652	RCM1	14	118
YNL023C	-0.324988522594276	0.63733760422716	FAP1	14	117
YNL024C	-0.725141239195651	0.0693404817975022	EFM6	14	117
YNL024C-A	-1.24178784347121	0.282041887506225	KSH1	14	117
YNL025C	0.427626156420324	0.887311580898291	SSN8	14	116
YNL026W	-0.634238383046748	0.677405048344629	SAM50	14	116
YNL027W	0.733074026015035	0.671502438894917	CRZ1	14	116
YNL029C	2.48152703014404	0.285396239730097	KTR5	14	115
YNL030W	-1.19410907944197	0.0798180378294599	HHF2	14	115
YNL031C	-0.919446823773886	0.0034838409494541	HHT2	14	115
YNL032W	0.601292398418715	0.0916288702038027	SIW14	14	114
YNL033W	-0.212246188148165	0.304169313689294	NA	14	114
YNL034W	0.0113463501793852	0.95681242109342	NA	14	114
YNL035C	-0.865665333175869	0.497632421731568	NA	14	113
YNL036W	2.5490754129563	0.00951153735215388	NCE103	14	111
YNL037C	0.733586887878215	0.00313357392898473	IDH1	14	111
YNL038W	3.02050309165357	0.00367131160580267	GPI15	14	111
YNL039W	-0.315926104512447	0.775616694028282	BDP1	14	111
YNL040W	0.172449557180722	0.81049746431513	NA	14	110
YNL041C	0.332573180603377	0.77608640982736	COG6	14	109
YNL042W	1.64490313122452	2.40057807775869e-06	BOP3	14	109
YNL042W-B	-0.0160548239576119	0.906459055193294	NA	14	109
YNL044W	-0.833500716553381	0.404065135268989	YIP3	14	109
YNL045W	3.70709063593809	5.29017925583136e-11	LAP2	14	108
YNL046W	0.713736084749682	0.320013173171809	NA	14	108
YNL047C	1.5351642728997	0.230773558742709	SLM2	14	107
YNL048W	0.0735189524447523	0.463882722687175	ALG11	14	107
YNL049C	-1.20441562981212	0.0854310507288562	SFB2	14	107
YNL050C	0.213828842542897	0.0862573304054014	NA	14	106
YNL051W	-0.392966111010268	0.111353085127433	COG5	14	106
YNL052W	-0.361354416003804	0.895418102653968	COX5A	14	106
YNL053W	-2.63741259874676	7.79788694307646e-12	MSG5	14	105
YNL054W	0.783279654675537	0.202425197299698	VAC7	14	105
YNL054W-B	-0.00142869067751764	0.950352954847391	NA	14	103
YNL055C	1.48191734801953	0.0348989080091655	POR1	14	103
YNL056W	0.294861777297809	0.62262533262691	OCA2	14	103
YNL058C	0.281915476562935	0.84242341804991	NA	14	103
YNL059C	0.416136508514762	0.0871902345738796	ARP5	14	102
YNL061W	-0.601653190337557	0.0107378815599139	NOP2	14	102
YNL062C	0.822183954863958	0.611219853413435	GCD10	14	101
YNL063W	-0.61834039861506	0.0363089859085527	MTQ1	14	101
YNL064C	-0.300441801439289	0.811578933950892	YDJ1	14	101
YNL065W	-0.635008566008829	0.612970831394278	AQR1	14	100
YNL066W	0.682975069611585	0.189368277894817	SUN4	14	100
YNL067W	0.0191945608324577	0.182633842015873	RPL9B	14	99
YNL068C	-0.9876553074875	0.172766661536364	FKH2	14	99
YNL069C	-0.499581637388298	0.0599979232841365	RPL16B	14	98
YNL070W	-1.46424308754488	0.00839084063302309	TOM7	14	98
YNL071W	-0.555285830434855	0.659703283453103	LAT1	14	98
YNL072W	-0.793334703271659	0.546406412784462	RNH201	14	98
YNL073W	-1.0984117736982	0.00800642886183962	MSK1	14	97
YNL074C	1.94046422172493	2.24162528466504e-08	MLF3	14	97
YNL075W	0.444864625044494	0.623289044229086	IMP4	14	97
YNL076W	-0.96875050477839	0.0486251226892617	MKS1	14	96
YNL077W	1.61297560569483	0.0140202848485059	APJ1	14	96
YNL078W	-0.735666273432633	0.568118218133754	NIS1	14	95
YNL079C	1.08854780414708	0.127133014175715	TPM1	14	95
YNL080C	0.122112348982501	2.63205988173023e-05	EOS1	14	95
YNL081C	0.315598269507029	0.897020996319354	SWS2	14	95
YNL082W	2.6863265360259	0.0661565508361869	PMS1	14	94
YNL083W	0.649024319171549	0.00593221767109588	NA	14	94
YNL084C	-0.443495925390882	0.202034860688002	END3	14	94
YNL085W	-0.173011316803042	0.954985849728042	MKT1	14	93
YNL086W	-0.0807459860268065	0.397542180806818	SNN1	14	93
YNL087W	0.207962631717903	0.000339440298206469	TCB2	14	92
YNL088W	-0.855304069650916	0.485169032016898	TOP2	14	91
YNL090W	-0.115515456176054	0.47448396061935	RHO2	14	91
YNL091W	1.73394339939375	0.149020297270863	NST1	14	90
YNL092W	0.400975946737658	0.278018871988448	NA	14	90
YNL093W	1.33658666550794	0.0195435032071256	YPT53	14	89
YNL094W	0.377654630198916	0.508930876066241	APP1	14	89
YNL095C	-0.0716929102247795	0.775576524523732	NA	14	88
YNL096C	-0.376787612665623	0.180021654145054	RPS7B	14	88
YNL097C	0.0150632308124196	0.802935686025382	PHO23	14	88
YNL097C-B	-0.412576401274285	0.0147468662058049	NA	14	88
YNL098C	-0.472578168212443	0.0595919797913594	RAS2	14	87
YNL099C	0.30507836228238	0.76880707743352	OCA1	14	87
YNL100W	-0.214368438061864	0.204273921237717	MIC27	14	87
YNL101W	-0.843502587467467	0.0358266933380828	AVT4	14	86
YNL102W	-0.741963686125596	0.24370197951561	POL1	14	86
YNL103W	-0.117232528507031	0.405848430651107	NA	14	85
YNL104C	-0.715581064854764	0.667331080570365	LEU4	14	84
YNL106C	1.44909251694811	0.20185727113532	INP52	14	84
YNL107W	-0.209979627558568	0.461722891543769	YAF9	14	84
YNL108C	-0.0155878801718402	0.996583608154513	NA	14	83
YNL110C	-0.977469197407574	3.3551909079293e-05	NOP15	14	83
YNL111C	-0.292971575662524	0.25832734229121	CYB5	14	83
YNL112W	-1.35983018239835	0.0691685665369346	DBP2	14	82
YNL113W	-0.0754731486258246	0.350331278172231	RPC19	14	82
YNL115C	0.933341431157607	0.130119531275031	NA	14	82
YNL116W	1.14366820163689	0.407637047100957	DMA2	14	81
YNL117W	-0.555480083572728	0.663221367772515	MLS1	14	81
YNL118C	1.03212494606944	0.286239894611105	DCP2	14	80
YNL119W	0.956724036702696	0.0564132528652128	NCS2	14	80
YNL121C	-0.182641587928594	0.407637047100957	TOM70	14	79
YNL122C	0.551691514641699	0.0490342715291644	NA	14	79
YNL123W	1.24737320673437	0.00472009173906075	NMA111	14	78
YNL124W	0.338973989717666	0.904693061304556	NAF1	14	78
YNL125C	0.943635865749301	0.340466542287213	ESBP6	14	78
YNL126W	0.524441327254849	0.401875446559197	SPC98	14	77
YNL127W	-0.043801186274559	0.00521018134822642	FAR11	14	76
YNL128W	-0.457863132539631	0.458555186625055	TEP1	14	76
YNL129W	-0.647789899223402	0.653087303501731	NRK1	14	76
YNL130C	0.290447562321816	0.379352948920081	CPT1	14	75
YNL130C-A	-1.54066708963784	0.0195276339071713	DGR1	14	76
YNL131W	-0.188826254120748	0.112854243056788	TOM22	14	75
YNL132W	-0.712490250239115	0.718248578137298	KRE33	14	75
YNL133C	0.394055890991454	0.695830599605022	FYV6	14	74
YNL134C	-0.616922900895997	0.514843196073734	NA	14	74
YNL136W	1.51740898573308	0.131314637400292	EAF7	14	74
YNL137C	-0.285631196538159	0.908058744377339	NAM9	14	73
YNL138W	0.868684845608568	0.0736187024746399	SRV2	14	73
YNL138W-A	0.00901105596616531	0.930000596569755	YSF3	14	73
YNL139C	-0.151460181686918	6.58157376950098e-05	THO2	14	72
YNL141W	0.0617904157563623	0.11809930743013	AAH1	14	71
YNL142W	-2.25252958632339	0.0113233363072142	MEP2	14	71
YNL143C	-0.250361426421901	0.867059730265273	NA	14	71
YNL144C	-0.442929871121706	0.479213826262934	NA	14	70
YNL145W	-1.63580357079868	0.0293289699241179	MFA2	14	70
YNL146C-A	0.396174037555698	0.0461221983445577	NA	14	70
YNL147W	-0.191480556976932	0.817361526702447	LSM7	14	70
YNL148C	-0.681798536104882	0.680902397201924	ALF1	14	69
YNL149C	-0.260931491946844	0.749343892006276	PGA2	14	69
YNL151C	-0.365368246542567	0.556399706779345	RPC31	14	69
YNL152W	-0.764056307743525	0.274062982255819	INN1	14	69
YNL153C	-1.03312542033097	0.444546183378793	GIM3	14	69
YNL154C	1.81091963787819	2.15376418165746e-12	YCK2	14	68
YNL155W	-0.0631318603910883	0.756415289735506	CUZ1	14	68
YNL156C	0.184653863125767	0.960379425887172	NSG2	14	68
YNL157W	1.15304894225953	0.162643655956256	IGO1	14	68
YNL158W	1.32022562881292	1.32973012413724e-06	PGA1	14	67
YNL159C	-1.51789705653041	0.0097786567224673	ASI2	14	67
YNL160W	-0.271470853309516	0.0259880596989226	YGP1	14	67
YNL161W	0.856337331058719	0.0868099919514643	CBK1	14	66
YNL162W	-0.442074033531634	0.0059359445387375	RPL42A	14	66
YNL162W-A	-0.096940853917449	0.478736478013951	NA	14	66
YNL163C	-0.488824699592194	0.827491201673304	RIA1	14	65
YNL164C	2.33506480678984	0.0745406129853386	IBD2	14	65
YNL165W	-0.284493850920708	0.929118911076234	NA	14	64
YNL166C	0.536889650017059	0.000746794931248427	BNI5	14	64
YNL167C	0.20964981623648	0.0130279949423294	SKO1	14	63
YNL168C	-0.918708724641408	0.479581257528349	FMP41	14	63
YNL169C	0.648449242442031	0.102172329556161	PSD1	14	63
YNL172W	3.50943636091258	1.21185122487071e-15	APC1	14	62
YNL173C	-1.06518764532098	0.133390205241017	MDG1	14	61
YNL175C	-0.488524174859249	0.0942798003000198	NOP13	14	61
YNL176C	-0.0137823812407566	0.872909256137121	TDA7	14	61
YNL177C	-0.478010365383818	0.43030337460285	MRPL22	14	60
YNL178W	-0.180016921451226	2.5931789756124e-05	RPS3	14	60
YNL180C	1.86751956714377	0.182378730392794	RHO5	14	59
YNL181W	0.584224272500482	0.246736163980599	PBR1	14	59
YNL182C	-0.673742317319215	0.245464188126732	IPI3	14	59
YNL183C	-0.527418527188258	0.425493171569986	NPR1	14	58
YNL185C	0.0779700847044397	0.884419880307959	MRPL19	14	58
YNL186W	-0.182987288009505	0.261431555895046	UBP10	14	57
YNL187W	-1.95756161090572	0.0376607854140298	SWT21	14	57
YNL188W	-0.210904204866144	0.000726131549499615	KAR1	14	57
YNL189W	-0.185563331589163	0.396239918595864	SRP1	14	56
YNL190W	0.393091499903184	0.404065135268989	NA	14	56
YNL191W	0.0838925298193696	0.00185644474362806	DUG3	14	56
YNL192W	2.39393742757355	0.0107378815599139	CHS1	14	55
YNL193W	2.09378600550701	0.000825190743328078	NA	14	54
YNL194C	-1.87742412418639	0.00337791825418089	NA	14	54
YNL195C	-2.11177132037617	0.00180434032980151	NA	14	54
YNL196C	-0.794741166785243	0.497340558997437	SLZ1	14	54
YNL197C	-0.51803851148035	0.229391490296638	WHI3	14	53
YNL199C	1.12649975638982	2.01969156772459e-06	GCR2	14	52
YNL200C	-0.311615334150261	0.440381761040545	NNR1	14	52
YNL201C	0.79855381614315	0.000958431035973787	PSY2	14	52
YNL202W	-0.90627596896697	0.0871902345738796	SPS19	14	51
YNL204C	-0.720495655154236	0.836689193960238	SPS18	14	51
YNL206C	-1.1136445819935	0.15715409277904	RTT106	14	51
YNL207W	0.909094426239528	1.62218264223692e-08	RIO2	14	51
YNL208W	0.716782060332019	0.564121378381497	NA	14	50
YNL209W	-0.630869212709253	0.0226905250682004	SSB2	14	50
YNL210W	-0.0497506200662475	0.996583608154513	MER1	14	50
YNL212W	0.500164588321685	0.716880478302176	VID27	14	49
YNL213C	2.03813213305415	0.0250218962735069	RRG9	14	49
YNL215W	0.440802636445951	0.691229736336849	IES2	14	48
YNL216W	0.936826732713262	4.66064380284618e-06	RAP1	14	48
YNL217W	-0.0814538704472172	0.986877550601425	NA	14	48
YNL218W	-1.52627433143959	0.354562036884048	MGS1	14	47
YNL219C	-0.45823229246685	0.795363510740158	ALG9	14	47
YNL220W	-0.248068022508595	0.737653259901462	ADE12	14	46
YNL221C	0.349972334097846	0.000980182506121062	POP1	14	46
YNL222W	0.0411232501915891	0.987511038891032	SSU72	14	45
YNL223W	1.37363348590586	0.433370412601819	ATG4	14	45
YNL224C	-1.32639968028331	0.253074836601432	SQS1	14	44
YNL225C	0.0622795115368784	0.000349939389484247	CNM67	14	44
YNL227C	0.368069956986986	0.830455905213668	JJJ1	14	44
YNL229C	1.36831199592989	0.214928413846159	URE2	14	43
YNL230C	1.49887296712812	0.345021927610927	ELA1	14	43
YNL231C	-0.159470866234168	0.53120547506889	PDR16	14	43
YNL232W	-0.210194177309147	0.964181443404363	CSL4	14	42
YNL233W	0.472002269747737	0.296156106949002	BNI4	14	42
YNL234W	-1.47193065410828	0.424778643849395	NA	14	42
YNL236W	-0.0241570821802103	0.0560752269383734	SIN4	14	41
YNL237W	0.194909538158018	0.95325814347448	YTP1	14	41
YNL238W	-0.549250771669591	0.714102556866642	KEX2	14	40
YNL239W	0.0653130771624805	0.463757836504215	NA	14	40
YNL240C	-1.0372200086794	0.00363486149306692	NAR1	14	39
YNL241C	0.541334165709318	0.718248578137298	ZWF1	14	39
YNL242W	-0.492443722836577	0.778033361121351	ATG2	14	38
YNL243W	0.678413954499257	0.59492495004183	SLA2	14	37
YNL244C	0.194308766918183	0.407637047100957	SUI1	14	37
YNL245C	-0.489116258525374	0.0133563123829664	CWC25	14	37
YNL246W	0.315379828327744	0.729401823853413	VPS75	14	37
YNL247W	-0.121981375114255	0.662627506188547	NA	14	36
YNL248C	-0.826441113132373	0.66638258059193	RPA49	14	36
YNL249C	-0.143273911731861	0.724090374476129	MPA43	14	35
YNL250W	0.20465719730174	0.263893266695651	RAD50	14	35
YNL251C	-0.427207995711355	0.339792892008621	NRD1	14	34
YNL252C	0.985163679903026	0.161433977977075	MRPL17	14	34
YNL253W	-1.10758740581593	0.366035957948836	TEX1	14	34
YNL254C	-0.272441585697845	0.202674816599341	RTC4	14	33
YNL255C	-0.382443563325403	0.104741305526873	GIS2	14	33
YNL256W	0.741091372234778	0.681766371803168	FOL1	14	32
YNL257C	-1.11600803745974	0.235228659481444	SIP3	14	32
YNL258C	0.113506171865559	0.000610317678638797	DSL1	14	31
YNL260C	-0.783252286552506	0.0142407533034794	LTO1	14	31
YNL261W	0.863045524356344	0.457682187218346	ORC5	14	31
YNL262W	-0.339965892160014	0.697289580748825	POL2	14	29
YNL263C	-0.191463679034719	0.476925855067849	YIF1	14	29
YNL264C	0.366073586834798	0.906459055193294	PDR17	14	29
YNL265C	0.854359003195299	0.188673846057936	IST1	14	28
YNL267W	0.875360104351261	0.321616206099575	PIK1	14	28
YNL268W	0.646608808481101	0.0829685098840395	LYP1	14	27
YNL269W	-0.119005428893103	0.561015771734978	BSC4	14	27
YNL270C	-0.184834635677016	0.000219992750853054	ALP1	14	27
YNL271C	0.223887076887465	0.9321508146656	BNI1	14	25
YNL272C	-0.113495906074379	0.987511038891032	SEC2	14	25
YNL273W	0.203157751143386	0.47448396061935	TOF1	14	24
YNL274C	0.327657323161491	0.92527295082668	GOR1	14	24
YNL275W	0.537498719151861	0.869490414015966	BOR1	14	23
YNL277W	-0.253346288335718	0.906802518064091	MET2	14	23
YNL278W	0.0662064562380597	0.945619203711141	CAF120	14	22
YNL279W	-1.46921844974509	0.0342734498900736	PRM1	14	22
YNL280C	0.562127244763107	0.626341633967603	ERG24	14	21
YNL281W	-0.819912500621992	0.418084902131422	HCH1	14	21
YNL282W	-0.980899364742765	0.450072051033451	POP3	14	21
YNL283C	0.173009199008625	0.556781990195309	WSC2	14	21
YNL284C	-0.0671404639736427	0.984405418528406	MRPL10	14	20
YNL286W	1.04417446578437	0.000198220040677783	CUS2	14	19
YNL287W	0.443439785541555	0.655274279208313	SEC21	14	18
YNL288W	1.19007357766439	0.153843747311289	CAF40	14	18
YNL289W	-0.337924062963062	0.0380620251044662	PCL1	14	17
YNL290W	-0.865583615943252	0.166446537026036	RFC3	14	17
YNL291C	-0.117241781586808	0.102255773686234	MID1	14	16
YNL292W	-0.422136329159545	0.786599713519358	PUS4	14	16
YNL293W	0.34201365134797	0.534089662677639	MSB3	14	16
YNL294C	0.997207899836858	0.385258966389866	RIM21	14	15
YNL295W	2.06352075261309	0.0159082414110694	MRX6	14	15
YNL297C	0.0352236402525724	0.842431648252602	MON2	14	14
YNL298W	0.9244411830637	0.525553196594283	CLA4	14	13
YNL299W	-0.0265819628165497	3.42587095910951e-10	TRF5	14	13
YNL300W	-0.830102923055522	0.650403715573482	TOS6	14	13
YNL301C	-0.57877000353969	0.271054332200152	RPL18B	14	12
YNL302C	-0.648266255435858	0.0395384917764145	RPS19B	14	12
YNL304W	-0.81436972287889	0.248902201229134	YPT11	14	12
YNL305C	1.78168665578668	0.109915241132642	BXI1	14	11
YNL306W	3.26916703857912	0.0161837475578421	MRPS18	14	11
YNL307C	-0.323068089279237	0.389762223036303	MCK1	14	11
YNL308C	-0.341086122582935	0.0129127144450222	KRI1	14	10
YNL309W	-0.695298816631797	0.772191274663603	STB1	14	10
YNL310C	-0.334602357567932	0.667861320728376	ZIM17	14	10
YNL311C	1.07650145442223	0.416050082445143	SKP2	14	9
YNL312W	-0.861161378400632	0.545498468715066	RFA2	14	9
YNL313C	0.871557137435343	0.497632421731568	EMW1	14	9
YNL314W	0.775761320790031	0.206857806795987	DAL82	14	8
YNL315C	-0.230022719243786	0.955417311049191	ATP11	14	8
YNL316C	3.00315001066729	0.0275010963093321	PHA2	14	8
YNL317W	1.89362428323866	0.14727761551659	PFS2	14	8
YNL318C	2.23484771761625	0.0521572146492934	HXT14	14	7
YNL320W	-0.456510217895087	0.518522606354078	NA	14	7
YNL321W	-0.450587863878255	0.842431648252602	VNX1	14	6
YNL322C	2.41384967226447	0.0409224844977178	KRE1	14	6
YNL323W	0.439810820477642	0.311830698835478	LEM3	14	6
YNL325C	0.154287466165274	0.909804233467016	FIG4	14	5
YNL326C	-0.324840254793653	0.946179453439652	PFA3	14	5
YNL327W	0.518849988863752	0.722187786736855	EGT2	14	4
YNL328C	-0.2304409651934	0.301432306578126	MDJ2	14	4
YNL329C	-0.629691475729383	0.389127264384896	PEX6	14	3
YNL330C	0.196471755986991	0.948779665902069	RPD3	14	3
YNL331C	-0.0997352273659417	0.945423486967987	AAD14	14	3
YNL332W	-0.914823159996525	0.587289447117705	THI12	14	2
YNL333W	0.816012996579862	0.239681236987374	SNZ2	14	2
YNL334C	0.0546289522802681	0.733789638477486	SNO2	14	2
YNL335W	-1.22798312063133	0.130210134505656	DDI3	14	2
YNL336W	3.7326179960489	3.34467759862714e-07	COS1	14	1
YNR001C	2.18066664011014	0.0618427548612469	CIT1	14	125
YNR002C	0.711377317145884	0.214896337358354	ATO2	14	126
YNR004W	1.54322251338022	0.0471201958584614	SWM2	14	127
YNR006W	1.90503539325252	0.0636666393309047	VPS27	14	127
YNR007C	1.08332809787308	0.561015771734978	ATG3	14	127
YNR008W	0.397734690670113	0.805954485751578	LRO1	14	128
YNR009W	1.72172806170975	0.000207661560815781	NRM1	14	128
YNR010W	1.10558622239264	0.083749924125374	CSE2	14	128
YNR011C	2.93897978997241	4.0778236176045e-10	PRP2	14	128
YNR012W	2.64605883969184	0.0205911337515295	URK1	14	129
YNR013C	-0.425345947547957	0.507983404361218	PHO91	14	129
YNR014W	-1.95119461352681	0.00100942260053903	NA	14	130
YNR015W	1.31767176285441	0.226889526298194	SMM1	14	130
YNR016C	-0.698954302572672	0.456784436290446	ACC1	14	130
YNR017W	-0.754609774176783	0.29106094734048	TIM23	14	132
YNR018W	-1.42034676481015	0.00284348256032395	RCF2	14	132
YNR019W	1.21061010630722	0.233503599449177	ARE2	14	133
YNR020C	0.0134953017746422	0.618837570683951	NA	14	133
YNR021W	-0.598817648129856	0.109915241132642	NA	14	133
YNR022C	1.12142697760888	0.0163799425912558	MRPL50	14	133
YNR023W	0.234284534802995	0.0298953257554722	SNF12	14	134
YNR024W	2.51204364864543	0.0157213042407528	MPP6	14	134
YNR026C	1.3188010493786	1.35383679040825e-18	SEC12	14	134
YNR027W	0.669280217883985	0.887311580898291	BUD17	14	134
YNR028W	1.37541355426993	0.11462730588347	CPR8	14	135
YNR029C	1.24259519744074	0.0590468418859411	NA	14	135
YNR030W	0.197243088578815	0.909804233467016	ALG12	14	135
YNR031C	0.339654328441579	0.807189578581941	SSK2	14	136
YNR032C-A	0.68159773822896	0.404065135268989	HUB1	14	137
YNR032W	-0.236277311465219	0.245059214841258	PPG1	14	137
YNR033W	0.0730743545712663	0.429758189879364	ABZ1	14	137
YNR034W	1.08332022870875	0.407867090679433	SOL1	14	138
YNR034W-A	0.761078561440763	0.627264877720572	EGO4	14	138
YNR035C	0.921398437492473	0.478674008405178	ARC35	14	138
YNR036C	0.323295293070644	0.909238064465244	MRPS12	14	138
YNR037C	0.821162814523281	0.850342378774017	RSM19	14	139
YNR038W	-0.219643277628557	0.152269543847836	DBP6	14	139
YNR039C	0.806687195958981	0.0202135073420823	ZRG17	14	139
YNR040W	-0.171640558888996	0.961069837527108	NA	14	139
YNR041C	0.312901937439793	0.913957687388351	COQ2	14	140
YNR043W	-0.206785236972527	0.818010180112961	MVD1	14	140
YNR044W	-0.77458348300289	0.76030111292301	AGA1	14	140
YNR045W	-1.534083041851	0.0221270292952792	PET494	14	141
YNR046W	-1.34231738715881	0.378041407756525	TRM112	14	141
